organism,year,level,pc_num,n_transects,year_zero,tidalheight,years_pres,percent_cover_beta
Chordaria flagelliformis,2001,13,0,5,20,0,15,0
Chordaria flagelliformis,2001,14,0,2,20,-0.348,15,0
Chordaria flagelliformis,2002,9,0,4,21,1.392,15,0
Chordaria flagelliformis,2002,10,0,4,21,1.044,15,0
Chordaria flagelliformis,2002,11,0,4,21,0.696,15,0
Chordaria flagelliformis,2002,12,0,4,21,0.348,15,0
Chordaria flagelliformis,2002,13,0,3,21,0,15,0
Chordaria flagelliformis,2002,14,0,2,21,-0.348,15,0
Chordaria flagelliformis,2003,9,0,5,22,1.392,15,0
Chordaria flagelliformis,2003,10,0,5,22,1.044,15,0
Chordaria flagelliformis,2003,11,0.2,5,22,0.696,15,0.002
Chordaria flagelliformis,2003,12,0,5,22,0.348,15,0
Chordaria flagelliformis,2003,13,0,4,22,0,15,0
Chordaria flagelliformis,2003,14,0,1,22,-0.348,15,0
Chordaria flagelliformis,2004,9,0,6,23,1.392,15,0
Chordaria flagelliformis,2004,10,0,6,23,1.044,15,0
Chordaria flagelliformis,2004,11,0,6,23,0.696,15,0
Chordaria flagelliformis,2004,12,0,6,23,0.348,15,0
Chordaria flagelliformis,2004,13,0,5,23,0,15,0
Chordaria flagelliformis,2004,14,0,5,23,-0.348,15,0
Chordaria flagelliformis,2005,9,0,3,24,1.392,15,0
Chordaria flagelliformis,2005,10,0,3,24,1.044,15,0
Chordaria flagelliformis,2005,11,0,3,24,0.696,15,0
Chordaria flagelliformis,2005,12,0,2,24,0.348,15,0
Chordaria flagelliformis,2005,13,0,1,24,0,15,0
Chordaria flagelliformis,2006,9,0.08333333333333333,4,25,1.392,15,8.333333333333333e-4
Chordaria flagelliformis,2006,10,0,4,25,1.044,15,0
Chordaria flagelliformis,2006,11,0,4,25,0.696,15,0
Chordaria flagelliformis,2006,12,0,4,25,0.348,15,0
Chordaria flagelliformis,2006,13,0,3,25,0,15,0
Chordaria flagelliformis,2008,9,0,1,27,1.392,15,0
Chordaria flagelliformis,2008,10,0,1,27,1.044,15,0
Chordaria flagelliformis,2008,11,0,1,27,0.696,15,0
Chordaria flagelliformis,2009,9,0,5,28,1.392,15,0
Chordaria flagelliformis,2009,10,0,5,28,1.044,15,0
Chordaria flagelliformis,2009,11,0.4,5,28,0.696,15,0.004
Chordaria flagelliformis,2009,12,0,4,28,0.348,15,0
Chordaria flagelliformis,2009,13,0,1,28,0,15,0
Chordaria flagelliformis,2010,9,0,2,29,1.392,15,0
Chordaria flagelliformis,2010,10,0,2,29,1.044,15,0
Chordaria flagelliformis,2010,11,0,2,29,0.696,15,0
Chordaria flagelliformis,2010,12,0,2,29,0.348,15,0
Chordaria flagelliformis,2010,13,0,1,29,0,15,0
Chordaria flagelliformis,2010,14,0,1,29,-0.348,15,0
Chordaria flagelliformis,2011,9,0,4,30,1.392,15,0
Chordaria flagelliformis,2011,10,0,4,30,1.044,15,0
Chordaria flagelliformis,2011,11,0,3,30,0.696,15,0
Chordaria flagelliformis,2011,12,0,3,30,0.348,15,0
Chordaria flagelliformis,2012,9,0,3,31,1.392,15,0
Chordaria flagelliformis,2012,10,0,3,31,1.044,15,0
Chordaria flagelliformis,2012,11,0,3,31,0.696,15,0
Chordaria flagelliformis,2012,12,0,2,31,0.348,15,0
Chordaria flagelliformis,2013,9,0,2,32,1.392,15,0
Chordaria flagelliformis,2013,10,0,2,32,1.044,15,0
Chordaria flagelliformis,2013,11,0,2,32,0.696,15,0
Chordaria flagelliformis,2013,12,0,2,32,0.348,15,0
Chordaria flagelliformis,2013,13,0,1,32,0,15,0
Chordaria flagelliformis,2013,14,0,1,32,-0.348,15,0
Chordaria flagelliformis,2014,9,0,3,33,1.392,15,0
Chordaria flagelliformis,2014,10,0,3,33,1.044,15,0
Chordaria flagelliformis,2014,11,0,3,33,0.696,15,0
Chordaria flagelliformis,2014,12,0,3,33,0.348,15,0
Chordaria flagelliformis,2014,13,0,2,33,0,15,0
Chordaria flagelliformis,2014,14,0,1,33,-0.348,15,0
Chordaria flagelliformis,2015,9,0,3,34,1.392,15,0
Chordaria flagelliformis,2015,10,0,4,34,1.044,15,0
Chordaria flagelliformis,2015,11,0.1111111111111111,3,34,0.696,15,0.0011111111111111111
Chordaria flagelliformis,2015,12,0,4,34,0.348,15,0
Chordaria flagelliformis,2016,9,0,4,35,1.392,15,0
Chordaria flagelliformis,2016,10,0,4,35,1.044,15,0
Chordaria flagelliformis,2016,11,0,4,35,0.696,15,0
Chordaria flagelliformis,2016,12,0,3,35,0.348,15,0
Chordaria flagelliformis,2016,13,0,1,35,0,15,0
Chordaria flagelliformis,2017,9,0,4,36,1.392,15,0
Chordaria flagelliformis,2017,10,0,3,36,1.044,15,0
Chordaria flagelliformis,2017,11,0,3,36,0.696,15,0
Chordaria flagelliformis,2017,12,0,2,36,0.348,15,0
Chordaria flagelliformis,2017,13,0,2,36,0,15,0
Chordaria flagelliformis,2019,9,0,5,38,1.392,15,0
Chordaria flagelliformis,2019,10,0,5,38,1.044,15,0
Chordaria flagelliformis,2019,11,0,4,38,0.696,15,0
Chordaria flagelliformis,2019,12,0.5216666666666666,4,38,0.348,15,0.005216666666666666
Chordaria flagelliformis,2019,13,0.0033333333333333335,2,38,0,15,3.3333333333333335e-5
Chordaria flagelliformis,2019,14,0,1,38,-0.348,15,0
Chordaria flagelliformis,2020,9,0,5,39,1.392,15,0
Chordaria flagelliformis,2020,10,0,4,39,1.044,15,0
Chordaria flagelliformis,2020,11,0,2,39,0.696,15,0
Chordaria flagelliformis,2020,12,0,2,39,0.348,15,0
Chordaria flagelliformis,2020,13,0,2,39,0,15,0
Chordaria flagelliformis,2021,9,0,5,40,1.392,15,0
Chordaria flagelliformis,2021,10,0,5,40,1.044,15,0
Chordaria flagelliformis,2021,11,0,5,40,0.696,15,0
Chordaria flagelliformis,2021,12,0,4,40,0.348,15,0
Chordaria flagelliformis,2021,13,0,3,40,0,15,0
Chordaria flagelliformis,2022,9,0,4,41,1.392,15,0
Chordaria flagelliformis,2022,10,0,4,41,1.044,15,0
Chordaria flagelliformis,2022,11,0,4,41,0.696,15,0
Chordaria flagelliformis,2022,12,0,4,41,0.348,15,0
Chordaria flagelliformis,2022,13,0.8,3,41,0,15,0.008
Chordaria flagelliformis,2023,9,0,5,42,1.392,15,0
Chordaria flagelliformis,2023,10,0.008,5,42,1.044,15,8e-5
Chordaria flagelliformis,2023,11,0,4,42,0.696,15,0
Chordaria flagelliformis,2023,12,0,4,42,0.348,15,0
Chordaria flagelliformis,2023,13,0,4,42,0,15,0
Chordaria flagelliformis,2023,14,0,1,42,-0.348,15,0
Cladophora rupestris,1982,5,0,12,1,2.784,20,0
Cladophora rupestris,1982,6,0,12,1,2.436,20,0
Cladophora rupestris,1982,7,0,12,1,2.088,20,0
Cladophora rupestris,1982,8,0,12,1,1.7399999999999998,20,0
Cladophora rupestris,1982,9,0,12,1,1.392,20,0
Cladophora rupestris,1982,10,0,12,1,1.044,20,0
Cladophora rupestris,1982,11,0,12,1,0.696,20,0
Cladophora rupestris,1982,12,0,12,1,0.348,20,0
Cladophora rupestris,1982,13,0,12,1,0,20,0
Cladophora rupestris,1982,14,0,6,1,-0.348,20,0
Cladophora rupestris,1983,5,0,11,2,2.784,20,0
Cladophora rupestris,1983,6,0.45454545454545453,11,2,2.436,20,0.004545454545454545
Cladophora rupestris,1983,7,0,11,2,2.088,20,0
Cladophora rupestris,1983,8,0.08333333333333333,12,2,1.7399999999999998,20,8.333333333333333e-4
Cladophora rupestris,1983,9,0,11,2,1.392,20,0
Cladophora rupestris,1983,10,0,12,2,1.044,20,0
Cladophora rupestris,1983,11,0.4166666666666667,12,2,0.696,20,0.004166666666666667
Cladophora rupestris,1983,12,0,11,2,0.348,20,0
Cladophora rupestris,1983,13,0,1,2,0,20,0
Cladophora rupestris,1984,5,0,9,3,2.784,20,0
Cladophora rupestris,1984,6,0,9,3,2.436,20,0
Cladophora rupestris,1984,7,0,9,3,2.088,20,0
Cladophora rupestris,1984,8,0,9,3,1.7399999999999998,20,0
Cladophora rupestris,1984,9,0,9,3,1.392,20,0
Cladophora rupestris,1984,10,0,9,3,1.044,20,0
Cladophora rupestris,1984,11,0,9,3,0.696,20,0
Cladophora rupestris,1984,12,0,9,3,0.348,20,0
Cladophora rupestris,1984,13,0,5,3,0,20,0
Cladophora rupestris,1985,5,0,1,4,2.784,20,0
Cladophora rupestris,1985,6,0.15151515151515152,11,4,2.436,20,0.0015151515151515152
Cladophora rupestris,1985,7,0,1,4,2.088,20,0
Cladophora rupestris,1985,8,0,1,4,1.7399999999999998,20,0
Cladophora rupestris,1985,9,0.03333333333333333,10,4,1.392,20,3.333333333333333e-4
Cladophora rupestris,1985,10,0,2,4,1.044,20,0
Cladophora rupestris,1985,11,0,1,4,0.696,20,0
Cladophora rupestris,1985,12,0.3666666666666667,10,4,0.348,20,0.003666666666666667
Cladophora rupestris,1985,13,0,1,4,0,20,0
Cladophora rupestris,1986,5,0,11,5,2.784,20,0
Cladophora rupestris,1986,6,0,12,5,2.436,20,0
Cladophora rupestris,1986,7,0,11,5,2.088,20,0
Cladophora rupestris,1986,8,0.027777777777777776,12,5,1.7399999999999998,20,2.777777777777778e-4
Cladophora rupestris,1986,9,0,11,5,1.392,20,0
Cladophora rupestris,1986,10,0.1388888888888889,12,5,1.044,20,0.001388888888888889
Cladophora rupestris,1986,11,0.5555555555555556,9,5,0.696,20,0.005555555555555556
Cladophora rupestris,1986,12,0,9,5,0.348,20,0
Cladophora rupestris,1986,13,0,7,5,0,20,0
Cladophora rupestris,1986,14,0,1,5,-0.348,20,0
Cladophora rupestris,1987,5,0,9,6,2.784,20,0
Cladophora rupestris,1987,6,0,9,6,2.436,20,0
Cladophora rupestris,1987,7,0,9,6,2.088,20,0
Cladophora rupestris,1987,8,0,9,6,1.7399999999999998,20,0
Cladophora rupestris,1987,9,0,9,6,1.392,20,0
Cladophora rupestris,1987,10,0,9,6,1.044,20,0
Cladophora rupestris,1987,11,0,9,6,0.696,20,0
Cladophora rupestris,1987,12,0,9,6,0.348,20,0
Cladophora rupestris,1987,13,0,9,6,0,20,0
Cladophora rupestris,1987,14,0,5,6,-0.348,20,0
Cladophora rupestris,1988,5,0,10,7,2.784,20,0
Cladophora rupestris,1988,6,0,10,7,2.436,20,0
Cladophora rupestris,1988,7,0,10,7,2.088,20,0
Cladophora rupestris,1988,8,0,10,7,1.7399999999999998,20,0
Cladophora rupestris,1988,9,0.06666666666666667,10,7,1.392,20,6.666666666666666e-4
Cladophora rupestris,1988,10,1,10,7,1.044,20,0.01
Cladophora rupestris,1988,11,0.3,10,7,0.696,20,0.003
Cladophora rupestris,1988,12,0.016666666666666666,10,7,0.348,20,1.6666666666666666e-4
Cladophora rupestris,1988,13,0.25,6,7,0,20,0.0025
Cladophora rupestris,1988,14,0.25,2,7,-0.348,20,0.0025
Cladophora rupestris,1989,5,0,9,8,2.784,20,0
Cladophora rupestris,1989,6,0,10,8,2.436,20,0
Cladophora rupestris,1989,7,0,10,8,2.088,20,0
Cladophora rupestris,1989,8,0,10,8,1.7399999999999998,20,0
Cladophora rupestris,1989,9,0,10,8,1.392,20,0
Cladophora rupestris,1989,10,0,10,8,1.044,20,0
Cladophora rupestris,1989,11,0,10,8,0.696,20,0
Cladophora rupestris,1989,12,0,9,8,0.348,20,0
Cladophora rupestris,1989,13,0,7,8,0,20,0
Cladophora rupestris,1989,14,0,1,8,-0.348,20,0
Cladophora rupestris,1990,5,0,9,9,2.784,20,0
Cladophora rupestris,1990,6,0,10,9,2.436,20,0
Cladophora rupestris,1990,7,0,10,9,2.088,20,0
Cladophora rupestris,1990,8,0,10,9,1.7399999999999998,20,0
Cladophora rupestris,1990,9,0,10,9,1.392,20,0
Cladophora rupestris,1990,10,0,10,9,1.044,20,0
Cladophora rupestris,1990,11,0,10,9,0.696,20,0
Cladophora rupestris,1990,12,0,10,9,0.348,20,0
Cladophora rupestris,1990,13,0.07407407407407407,9,9,0,20,7.407407407407407e-4
Cladophora rupestris,1991,5,0,7,10,2.784,20,0
Cladophora rupestris,1991,6,0,8,10,2.436,20,0
Cladophora rupestris,1991,7,0,8,10,2.088,20,0
Cladophora rupestris,1991,8,0,8,10,1.7399999999999998,20,0
Cladophora rupestris,1991,9,0,8,10,1.392,20,0
Cladophora rupestris,1991,10,0,8,10,1.044,20,0
Cladophora rupestris,1991,11,0.0625,8,10,0.696,20,6.25e-4
Cladophora rupestris,1991,12,0.35416666666666663,8,10,0.348,20,0.0035416666666666665
Cladophora rupestris,1991,13,0,8,10,0,20,0
Cladophora rupestris,1991,14,0,5,10,-0.348,20,0
Cladophora rupestris,1992,5,0,11,11,2.784,20,0
Cladophora rupestris,1992,6,0,12,11,2.436,20,0
Cladophora rupestris,1992,7,0,12,11,2.088,20,0
Cladophora rupestris,1992,8,0,12,11,1.7399999999999998,20,0
Cladophora rupestris,1992,9,0.027777777777777776,12,11,1.392,20,2.777777777777778e-4
Cladophora rupestris,1992,10,0,12,11,1.044,20,0
Cladophora rupestris,1992,11,0.13727272727272727,11,11,0.696,20,0.0013727272727272726
Cladophora rupestris,1992,12,0.11592592592592592,9,11,0.348,20,0.0011592592592592592
Cladophora rupestris,1992,13,2.333333333333333,7,11,0,20,0.02333333333333333
Cladophora rupestris,1992,14,0,1,11,-0.348,20,0
Cladophora rupestris,1993,5,0,9,12,2.784,20,0
Cladophora rupestris,1993,6,0,10,12,2.436,20,0
Cladophora rupestris,1993,7,0,10,12,2.088,20,0
Cladophora rupestris,1993,8,0,10,12,1.7399999999999998,20,0
Cladophora rupestris,1993,9,0,10,12,1.392,20,0
Cladophora rupestris,1993,10,0.08333333333333334,10,12,1.044,20,8.333333333333334e-4
Cladophora rupestris,1993,11,0.05,10,12,0.696,20,5e-4
Cladophora rupestris,1993,12,0,10,12,0.348,20,0
Cladophora rupestris,1993,13,0,5,12,0,20,0
Cladophora rupestris,1993,14,0,1,12,-0.348,20,0
Cladophora rupestris,1994,5,0,11,13,2.784,20,0
Cladophora rupestris,1994,6,0,11,13,2.436,20,0
Cladophora rupestris,1994,7,0,11,13,2.088,20,0
Cladophora rupestris,1994,8,0,11,13,1.7399999999999998,20,0
Cladophora rupestris,1994,9,0.01515151515151515,11,13,1.392,20,1.5151515151515152e-4
Cladophora rupestris,1994,10,0.0303030303030303,11,13,1.044,20,3.0303030303030303e-4
Cladophora rupestris,1994,11,0.04545454545454545,11,13,0.696,20,4.545454545454545e-4
Cladophora rupestris,1994,12,0,11,13,0.348,20,0
Cladophora rupestris,1994,13,0,11,13,0,20,0
Cladophora rupestris,1994,14,0.016666666666666666,10,13,-0.348,20,1.6666666666666666e-4
Cladophora rupestris,1995,5,0,10,14,2.784,20,0
Cladophora rupestris,1995,6,0,12,14,2.436,20,0
Cladophora rupestris,1995,7,0,11,14,2.088,20,0
Cladophora rupestris,1995,8,0,12,14,1.7399999999999998,20,0
Cladophora rupestris,1995,9,0,10,14,1.392,20,0
Cladophora rupestris,1995,10,0.08786111111111111,12,14,1.044,20,8.786111111111112e-4
Cladophora rupestris,1995,11,0.28925,12,14,0.696,20,0.0028925
Cladophora rupestris,1995,12,0,11,14,0.348,20,0
Cladophora rupestris,1995,13,0,9,14,0,20,0
Cladophora rupestris,1995,14,0,4,14,-0.348,20,0
Cladophora rupestris,1996,5,0,6,15,2.784,20,0
Cladophora rupestris,1996,6,0,7,15,2.436,20,0
Cladophora rupestris,1996,7,0.42857142857142855,7,15,2.088,20,0.004285714285714285
Cladophora rupestris,1996,8,0.14285714285714285,7,15,1.7399999999999998,20,0.0014285714285714286
Cladophora rupestris,1996,9,0,7,15,1.392,20,0
Cladophora rupestris,1996,10,0,7,15,1.044,20,0
Cladophora rupestris,1996,11,0.14285714285714285,7,15,0.696,20,0.0014285714285714286
Cladophora rupestris,1996,12,0,5,15,0.348,20,0
Cladophora rupestris,1996,13,0,4,15,0,20,0
Cladophora rupestris,1997,5,0,6,16,2.784,20,0
Cladophora rupestris,1997,6,0,6,16,2.436,20,0
Cladophora rupestris,1997,7,0,6,16,2.088,20,0
Cladophora rupestris,1997,8,0,6,16,1.7399999999999998,20,0
Cladophora rupestris,1997,9,0,6,16,1.392,20,0
Cladophora rupestris,1997,10,0,6,16,1.044,20,0
Cladophora rupestris,1997,11,0,6,16,0.696,20,0
Cladophora rupestris,1997,12,0,6,16,0.348,20,0
Cladophora rupestris,1997,13,0,4,16,0,20,0
Cladophora rupestris,1998,5,0,9,17,2.784,20,0
Cladophora rupestris,1998,6,0,9,17,2.436,20,0
Cladophora rupestris,1998,7,0,9,17,2.088,20,0
Cladophora rupestris,1998,8,0,9,17,1.7399999999999998,20,0
Cladophora rupestris,1998,9,0,9,17,1.392,20,0
Cladophora rupestris,1998,10,0,9,17,1.044,20,0
Cladophora rupestris,1998,11,0,9,17,0.696,20,0
Cladophora rupestris,1998,12,0.037037037037037035,9,17,0.348,20,3.7037037037037035e-4
Cladophora rupestris,1998,13,0,8,17,0,20,0
Cladophora rupestris,1998,14,0,5,17,-0.348,20,0
Cladophora rupestris,1999,5,0,5,18,2.784,20,0
Cladophora rupestris,1999,6,0,6,18,2.436,20,0
Cladophora rupestris,1999,7,0,6,18,2.088,20,0
Cladophora rupestris,1999,8,0,5,18,1.7399999999999998,20,0
Cladophora rupestris,1999,9,0,5,18,1.392,20,0
Cladophora rupestris,1999,10,0,5,18,1.044,20,0
Cladophora rupestris,1999,11,0,5,18,0.696,20,0
Cladophora rupestris,1999,12,0,5,18,0.348,20,0
Cladophora rupestris,1999,13,0,5,18,0,20,0
Cladophora rupestris,1999,14,0,3,18,-0.348,20,0
Cladophora rupestris,2000,5,0,7,19,2.784,20,0
Cladophora rupestris,2000,6,0,7,19,2.436,20,0
Cladophora rupestris,2000,7,0,7,19,2.088,20,0
Cladophora rupestris,2000,8,0.09523809523809523,7,19,1.7399999999999998,20,9.523809523809524e-4
Cladophora rupestris,2000,9,0,7,19,1.392,20,0
Cladophora rupestris,2000,10,0,7,19,1.044,20,0
Cladophora rupestris,2000,11,0,7,19,0.696,20,0
Cladophora rupestris,2000,12,0,7,19,0.348,20,0
Cladophora rupestris,2000,13,0,6,19,0,20,0
Cladophora rupestris,2000,14,0,5,19,-0.348,20,0
Cladophora rupestris,2001,5,0,6,20,2.784,20,0
Cladophora rupestris,2001,6,0,6,20,2.436,20,0
Cladophora rupestris,2001,7,0,6,20,2.088,20,0
Cladophora rupestris,2001,8,0,6,20,1.7399999999999998,20,0
Cladophora rupestris,2001,9,0,6,20,1.392,20,0
Cladophora rupestris,2001,10,0,6,20,1.044,20,0
Cladophora rupestris,2001,11,0,6,20,0.696,20,0
Cladophora rupestris,2001,12,0,6,20,0.348,20,0
Cladophora rupestris,2001,13,0,6,20,0,20,0
Cladophora rupestris,2001,14,0,3,20,-0.348,20,0
Cladophora rupestris,2002,5,0,6,21,2.784,20,0
Cladophora rupestris,2002,6,0,6,21,2.436,20,0
Cladophora rupestris,2002,7,0,6,21,2.088,20,0
Cladophora rupestris,2002,8,0,6,21,1.7399999999999998,20,0
Cladophora rupestris,2002,9,0,6,21,1.392,20,0
Cladophora rupestris,2002,10,0,6,21,1.044,20,0
Cladophora rupestris,2002,11,0,6,21,0.696,20,0
Cladophora rupestris,2002,12,0,5,21,0.348,20,0
Cladophora rupestris,2002,13,0,4,21,0,20,0
Cladophora rupestris,2002,14,0,2,21,-0.348,20,0
Cladophora rupestris,2003,5,0,5,22,2.784,20,0
Cladophora rupestris,2003,6,0,5,22,2.436,20,0
Cladophora rupestris,2003,7,0,5,22,2.088,20,0
Cladophora rupestris,2003,8,0,5,22,1.7399999999999998,20,0
Cladophora rupestris,2003,9,0,5,22,1.392,20,0
Cladophora rupestris,2003,10,0,5,22,1.044,20,0
Cladophora rupestris,2003,11,0,5,22,0.696,20,0
Cladophora rupestris,2003,12,0,5,22,0.348,20,0
Cladophora rupestris,2003,13,0,4,22,0,20,0
Cladophora rupestris,2003,14,0,1,22,-0.348,20,0
Cladophora rupestris,2004,5,0,5,23,2.784,20,0
Cladophora rupestris,2004,6,0,5,23,2.436,20,0
Cladophora rupestris,2004,7,0,5,23,2.088,20,0
Cladophora rupestris,2004,8,0,5,23,1.7399999999999998,20,0
Cladophora rupestris,2004,9,0,5,23,1.392,20,0
Cladophora rupestris,2004,10,0,5,23,1.044,20,0
Cladophora rupestris,2004,11,0,5,23,0.696,20,0
Cladophora rupestris,2004,12,0,5,23,0.348,20,0
Cladophora rupestris,2004,13,0,5,23,0,20,0
Cladophora rupestris,2004,14,0,5,23,-0.348,20,0
Cladophora rupestris,2005,5,0,4,24,2.784,20,0
Cladophora rupestris,2005,6,0,4,24,2.436,20,0
Cladophora rupestris,2005,7,0,4,24,2.088,20,0
Cladophora rupestris,2005,8,0,4,24,1.7399999999999998,20,0
Cladophora rupestris,2005,9,0,4,24,1.392,20,0
Cladophora rupestris,2005,10,0,4,24,1.044,20,0
Cladophora rupestris,2005,11,0,4,24,0.696,20,0
Cladophora rupestris,2005,12,0,3,24,0.348,20,0
Cladophora rupestris,2005,13,0,2,24,0,20,0
Cladophora rupestris,2006,5,0,6,25,2.784,20,0
Cladophora rupestris,2006,6,0,6,25,2.436,20,0
Cladophora rupestris,2006,7,0,6,25,2.088,20,0
Cladophora rupestris,2006,8,0,6,25,1.7399999999999998,20,0
Cladophora rupestris,2006,9,0,6,25,1.392,20,0
Cladophora rupestris,2006,10,0,6,25,1.044,20,0
Cladophora rupestris,2006,11,0,6,25,0.696,20,0
Cladophora rupestris,2006,12,0,5,25,0.348,20,0
Cladophora rupestris,2006,13,0,3,25,0,20,0
Cladophora rupestris,2008,5,0,1,27,2.784,20,0
Cladophora rupestris,2008,6,0,1,27,2.436,20,0
Cladophora rupestris,2008,7,0,1,27,2.088,20,0
Cladophora rupestris,2008,8,0,1,27,1.7399999999999998,20,0
Cladophora rupestris,2008,9,0,1,27,1.392,20,0
Cladophora rupestris,2008,10,0,1,27,1.044,20,0
Cladophora rupestris,2008,11,0,1,27,0.696,20,0
Cladophora rupestris,2009,5,0,6,28,2.784,20,0
Cladophora rupestris,2009,6,0,6,28,2.436,20,0
Cladophora rupestris,2009,7,0,6,28,2.088,20,0
Cladophora rupestris,2009,8,0,6,28,1.7399999999999998,20,0
Cladophora rupestris,2009,9,0,6,28,1.392,20,0
Cladophora rupestris,2009,10,0,6,28,1.044,20,0
Cladophora rupestris,2009,11,0,6,28,0.696,20,0
Cladophora rupestris,2009,12,0,4,28,0.348,20,0
Cladophora rupestris,2009,13,0,1,28,0,20,0
Cladophora rupestris,2010,5,0,3,29,2.784,20,0
Cladophora rupestris,2010,6,0,3,29,2.436,20,0
Cladophora rupestris,2010,7,0,3,29,2.088,20,0
Cladophora rupestris,2010,8,0,3,29,1.7399999999999998,20,0
Cladophora rupestris,2010,9,0,3,29,1.392,20,0
Cladophora rupestris,2010,10,0,3,29,1.044,20,0
Cladophora rupestris,2010,11,0.2222222222222222,3,29,0.696,20,0.0022222222222222222
Cladophora rupestris,2010,12,0,3,29,0.348,20,0
Cladophora rupestris,2010,13,0,2,29,0,20,0
Cladophora rupestris,2010,14,0,2,29,-0.348,20,0
Cladophora rupestris,2011,5,0,5,30,2.784,20,0
Cladophora rupestris,2011,6,0,5,30,2.436,20,0
Cladophora rupestris,2011,7,0,5,30,2.088,20,0
Cladophora rupestris,2011,8,0,5,30,1.7399999999999998,20,0
Cladophora rupestris,2011,9,0,5,30,1.392,20,0
Cladophora rupestris,2011,10,0.13333333333333333,5,30,1.044,20,0.0013333333333333333
Cladophora rupestris,2011,11,0.6666666666666666,4,30,0.696,20,0.006666666666666666
Cladophora rupestris,2011,12,0,4,30,0.348,20,0
Cladophora rupestris,2012,5,0,4,31,2.784,20,0
Cladophora rupestris,2012,6,0,4,31,2.436,20,0
Cladophora rupestris,2012,7,0,4,31,2.088,20,0
Cladophora rupestris,2012,8,0.25,4,31,1.7399999999999998,20,0.0025
Cladophora rupestris,2012,9,0,4,31,1.392,20,0
Cladophora rupestris,2012,10,0,4,31,1.044,20,0
Cladophora rupestris,2012,11,0,4,31,0.696,20,0
Cladophora rupestris,2012,12,0,3,31,0.348,20,0
Cladophora rupestris,2013,5,0,3,32,2.784,20,0
Cladophora rupestris,2013,6,0,3,32,2.436,20,0
Cladophora rupestris,2013,7,0,3,32,2.088,20,0
Cladophora rupestris,2013,8,0,3,32,1.7399999999999998,20,0
Cladophora rupestris,2013,9,0,3,32,1.392,20,0
Cladophora rupestris,2013,10,0,3,32,1.044,20,0
Cladophora rupestris,2013,11,0,3,32,0.696,20,0
Cladophora rupestris,2013,12,0,3,32,0.348,20,0
Cladophora rupestris,2013,13,0,2,32,0,20,0
Cladophora rupestris,2013,14,0,1,32,-0.348,20,0
Cladophora rupestris,2014,5,0,4,33,2.784,20,0
Cladophora rupestris,2014,6,0,4,33,2.436,20,0
Cladophora rupestris,2014,7,0,4,33,2.088,20,0
Cladophora rupestris,2014,8,0,4,33,1.7399999999999998,20,0
Cladophora rupestris,2014,9,0,4,33,1.392,20,0
Cladophora rupestris,2014,10,0,4,33,1.044,20,0
Cladophora rupestris,2014,11,0,4,33,0.696,20,0
Cladophora rupestris,2014,12,0.16666666666666666,4,33,0.348,20,0.0016666666666666666
Cladophora rupestris,2014,13,0.1111111111111111,3,33,0,20,0.0011111111111111111
Cladophora rupestris,2014,14,0,2,33,-0.348,20,0
Cladophora rupestris,2015,5,0.4666666666666667,5,34,2.784,20,0.004666666666666667
Cladophora rupestris,2015,6,0,5,34,2.436,20,0
Cladophora rupestris,2015,7,0,4,34,2.088,20,0
Cladophora rupestris,2015,8,0,5,34,1.7399999999999998,20,0
Cladophora rupestris,2015,9,0,4,34,1.392,20,0
Cladophora rupestris,2015,10,0,5,34,1.044,20,0
Cladophora rupestris,2015,11,0,4,34,0.696,20,0
Cladophora rupestris,2015,12,0,4,34,0.348,20,0
Cladophora rupestris,2016,5,0,4,35,2.784,20,0
Cladophora rupestris,2016,6,0,4,35,2.436,20,0
Cladophora rupestris,2016,7,0,4,35,2.088,20,0
Cladophora rupestris,2016,8,0,4,35,1.7399999999999998,20,0
Cladophora rupestris,2016,9,0,4,35,1.392,20,0
Cladophora rupestris,2016,10,0,4,35,1.044,20,0
Cladophora rupestris,2016,11,0,4,35,0.696,20,0
Cladophora rupestris,2016,12,0,3,35,0.348,20,0
Cladophora rupestris,2016,13,0,1,35,0,20,0
Cladophora rupestris,2017,5,0,3,36,2.784,20,0
Cladophora rupestris,2017,6,0,4,36,2.436,20,0
Cladophora rupestris,2017,7,0,4,36,2.088,20,0
Cladophora rupestris,2017,8,0,3,36,1.7399999999999998,20,0
Cladophora rupestris,2017,9,0,4,36,1.392,20,0
Cladophora rupestris,2017,10,0,3,36,1.044,20,0
Cladophora rupestris,2017,11,0,3,36,0.696,20,0
Cladophora rupestris,2017,12,0,2,36,0.348,20,0
Cladophora rupestris,2017,13,0,2,36,0,20,0
Cladophora rupestris,2019,5,0,6,38,2.784,20,0
Cladophora rupestris,2019,6,0,6,38,2.436,20,0
Cladophora rupestris,2019,7,0,6,38,2.088,20,0
Cladophora rupestris,2019,8,0,6,38,1.7399999999999998,20,0
Cladophora rupestris,2019,9,0,6,38,1.392,20,0
Cladophora rupestris,2019,10,0,6,38,1.044,20,0
Cladophora rupestris,2019,11,0,5,38,0.696,20,0
Cladophora rupestris,2019,12,0,5,38,0.348,20,0
Cladophora rupestris,2019,13,0,2,38,0,20,0
Cladophora rupestris,2019,14,0,1,38,-0.348,20,0
Cladophora rupestris,2020,5,0.05555555555555555,6,39,2.784,20,5.555555555555556e-4
Cladophora rupestris,2020,6,0.05555555555555555,6,39,2.436,20,5.555555555555556e-4
