year,transect,level,replicate,organism,data_taken,pres_cover,pres_count,pres,both_taken
1988,24,10,1,Codium fragile,yes,TRUE,FALSE,TRUE,both
1988,24,10,1,Mytilus edulis,yes,TRUE,FALSE,TRUE,both
1988,24,10,1,Ulva intestinalis,yes,TRUE,FALSE,TRUE,both
1988,24,10,1,Ulva lactuca,yes,TRUE,FALSE,TRUE,both
1988,24,11,1,Chondrus crispus,yes,TRUE,FALSE,TRUE,both
1988,24,11,1,Clathromorphum circumscriptum,yes,TRUE,FALSE,TRUE,both
1988,24,11,1,Corallina officinalis,yes,TRUE,FALSE,TRUE,both
1988,24,11,1,Modiolus modiolus,yes,TRUE,TRUE,TRUE,both
1988,24,11,1,Ulva lactuca,yes,TRUE,FALSE,TRUE,both
1988,24,12,1,Chondrus crispus,yes,TRUE,FALSE,TRUE,both
1988,24,12,1,Corallina officinalis,yes,TRUE,FALSE,TRUE,both
1988,24,12,1,Cystoclonium purpureum,yes,TRUE,FALSE,TRUE,both
1988,24,12,1,Modiolus modiolus,yes,TRUE,TRUE,TRUE,both
1988,24,12,2,Chondrus crispus,yes,TRUE,FALSE,TRUE,both
1988,24,12,2,Corallina officinalis,yes,TRUE,FALSE,TRUE,both
1988,24,12,2,Cystoclonium purpureum,yes,TRUE,FALSE,TRUE,both
1988,24,12,2,Modiolus modiolus,yes,TRUE,TRUE,TRUE,both
1988,26,4,1,Prasiola stipitata,yes,TRUE,FALSE,TRUE,both
1988,26,7,1,Ascophyllum nodosum,yes,TRUE,FALSE,TRUE,both
1988,26,7,1,Chondrus crispus,yes,TRUE,FALSE,TRUE,both
1988,26,7,1,Hildenbrandia rubra,yes,TRUE,FALSE,TRUE,both
1988,26,7,1,Modiolus modiolus,yes,TRUE,FALSE,TRUE,both
1988,26,7,1,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1988,26,8,1,Ascophyllum nodosum,yes,TRUE,FALSE,TRUE,both
1988,26,8,1,Chondrus crispus,yes,TRUE,FALSE,TRUE,both
1988,26,8,1,Hildenbrandia rubra,yes,TRUE,FALSE,TRUE,both
1988,26,8,1,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1988,26,9,1,Ascophyllum nodosum,yes,TRUE,FALSE,TRUE,both
1988,26,9,1,Hildenbrandia rubra,yes,TRUE,FALSE,TRUE,both
1988,26,9,1,Mastocarpus stellatus,yes,TRUE,FALSE,TRUE,both
1988,26,9,1,Metridium senile,yes,TRUE,TRUE,TRUE,both
1988,26,9,1,Modiolus modiolus,yes,TRUE,TRUE,TRUE,both
1988,26,9,1,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1988,26,9,2,Ascophyllum nodosum,yes,TRUE,FALSE,TRUE,both
1988,26,9,2,Hildenbrandia rubra,yes,TRUE,FALSE,TRUE,both
1988,26,9,2,Mastocarpus stellatus,yes,TRUE,FALSE,TRUE,both
1988,26,9,2,Metridium senile,yes,TRUE,TRUE,TRUE,both
1988,26,9,2,Modiolus modiolus,yes,TRUE,TRUE,TRUE,both
1988,26,9,2,Mytilus edulis,yes,TRUE,TRUE,TRUE,both
1988,26,9,2,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1988,26,9,3,Ascophyllum nodosum,yes,TRUE,FALSE,TRUE,both
1988,26,9,3,Hildenbrandia rubra,yes,TRUE,FALSE,TRUE,both
1988,26,9,3,Mastocarpus stellatus,yes,TRUE,FALSE,TRUE,both
1988,26,9,3,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1988,26,10,1,Ascophyllum nodosum,yes,TRUE,FALSE,TRUE,both
1988,26,10,1,Hildenbrandia rubra,yes,TRUE,FALSE,TRUE,both
1988,26,10,1,Mastocarpus stellatus,yes,TRUE,FALSE,TRUE,both
1988,26,10,1,Modiolus modiolus,yes,TRUE,TRUE,TRUE,both
1988,26,10,1,Rhizoclonium tortuosum,yes,TRUE,FALSE,TRUE,both
1988,26,10,1,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1988,26,11,1,Chondrus crispus,yes,TRUE,FALSE,TRUE,both
1988,26,11,1,Cladophora rupestris,yes,TRUE,FALSE,TRUE,both
1988,26,11,1,Modiolus modiolus,yes,TRUE,TRUE,TRUE,both
1988,26,11,1,Mytilus edulis,yes,TRUE,TRUE,TRUE,both
1988,26,11,1,Rhizoclonium tortuosum,yes,TRUE,FALSE,TRUE,both
1988,26,12,1,Chondrus crispus,yes,TRUE,FALSE,TRUE,both
1988,26,12,1,Corallina officinalis,yes,TRUE,FALSE,TRUE,both
1988,26,12,1,Mastocarpus stellatus,yes,TRUE,FALSE,TRUE,both
1988,26,12,1,Modiolus modiolus,yes,TRUE,TRUE,TRUE,both
1988,26,12,1,Ulva lactuca,yes,TRUE,FALSE,TRUE,both
1988,26,12,2,Chondrus crispus,yes,TRUE,FALSE,TRUE,both
1988,26,12,2,Clathromorphum circumscriptum,yes,TRUE,FALSE,TRUE,both
1988,26,12,2,Corallina officinalis,yes,TRUE,FALSE,TRUE,both
1988,26,12,2,Modiolus modiolus,yes,TRUE,TRUE,TRUE,both
1988,26,12,2,Ulva lactuca,yes,TRUE,FALSE,TRUE,both
1988,26,12,3,Chondrus crispus,yes,TRUE,FALSE,TRUE,both
1988,26,12,3,Modiolus modiolus,yes,TRUE,TRUE,TRUE,both
1988,26,12,3,Saccharina latissima,yes,TRUE,FALSE,TRUE,both
1988,26,12,3,Ulva lactuca,yes,TRUE,FALSE,TRUE,both
1988,26,13,1,Clathromorphum circumscriptum,yes,TRUE,FALSE,TRUE,both
1988,26,13,1,Hildenbrandia rubra,yes,TRUE,FALSE,TRUE,both
1988,26,13,1,Modiolus modiolus,yes,TRUE,FALSE,TRUE,both
1988,28,3,1,Prasiola stipitata,yes,TRUE,FALSE,TRUE,both
1988,28,6,1,Mytilus edulis,yes,TRUE,TRUE,TRUE,both
1988,28,6,1,Prasiola stipitata,yes,TRUE,FALSE,TRUE,both
1988,28,6,1,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1988,28,6,2,Fucus spiralis,yes,TRUE,FALSE,TRUE,both
1988,28,6,2,Mytilus edulis,yes,TRUE,TRUE,TRUE,both
1988,28,6,2,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1988,28,6,3,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1988,28,7,1,Ascophyllum nodosum,yes,TRUE,FALSE,TRUE,both
1988,28,7,1,Chondrus crispus,yes,TRUE,FALSE,TRUE,both
1988,28,7,1,Fucus spiralis,yes,TRUE,FALSE,TRUE,both
1988,28,7,1,Mytilus edulis,yes,TRUE,TRUE,TRUE,both
1988,28,7,1,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1988,28,8,1,Ascophyllum nodosum,yes,TRUE,FALSE,TRUE,both
1988,28,8,1,Chondrus crispus,yes,TRUE,FALSE,TRUE,both
1988,28,8,1,Fucus vesiculosus,yes,TRUE,FALSE,TRUE,both
1988,28,8,1,Mastocarpus stellatus,yes,TRUE,FALSE,TRUE,both
1988,28,8,1,Metridium senile,yes,TRUE,TRUE,TRUE,both
1988,28,8,1,Mytilus edulis,yes,TRUE,TRUE,TRUE,both
1988,28,8,1,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1988,28,8,1,Ulva lactuca,yes,TRUE,FALSE,TRUE,both
1988,28,9,1,Ascophyllum nodosum,yes,TRUE,FALSE,TRUE,both
1988,28,9,1,Chondrus crispus,yes,TRUE,FALSE,TRUE,both
1988,28,9,1,Metridium senile,yes,TRUE,TRUE,TRUE,both
1988,28,9,1,Mytilus edulis,yes,TRUE,TRUE,TRUE,both
1988,28,9,1,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1988,28,9,2,Ascophyllum nodosum,yes,TRUE,FALSE,TRUE,both
1988,28,9,2,Cryptosula pallasiana,yes,TRUE,FALSE,TRUE,both
1988,28,9,2,Metridium senile,yes,TRUE,TRUE,TRUE,both
1988,28,9,2,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1988,28,9,3,Ascophyllum nodosum,yes,TRUE,FALSE,TRUE,both
1988,28,9,3,Chondrus crispus,yes,TRUE,FALSE,TRUE,both
1988,28,9,3,Mastocarpus stellatus,yes,TRUE,FALSE,TRUE,both
1988,28,9,3,Modiolus modiolus,yes,TRUE,TRUE,TRUE,both
1988,28,9,3,Mytilus edulis,yes,TRUE,TRUE,TRUE,both
1988,28,9,3,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1988,28,9,3,Ulva lactuca,yes,TRUE,FALSE,TRUE,both
1988,28,10,1,Ascophyllum nodosum,yes,TRUE,FALSE,TRUE,both
1988,28,10,1,Chondrus crispus,yes,TRUE,FALSE,TRUE,both
1988,28,10,1,Cryptosula pallasiana,yes,TRUE,FALSE,TRUE,both
1988,28,10,1,Fucus vesiculosus,yes,TRUE,FALSE,TRUE,both
1988,28,10,1,Mastocarpus stellatus,yes,TRUE,FALSE,TRUE,both
1988,28,10,1,Metridium senile,yes,TRUE,TRUE,TRUE,both
1988,28,10,1,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1988,28,10,1,Ulva lactuca,yes,TRUE,FALSE,TRUE,both
1988,28,11,1,Ascophyllum nodosum,yes,TRUE,FALSE,TRUE,both
1988,28,11,1,Ceramium virgatum,yes,TRUE,FALSE,TRUE,both
1988,28,11,1,Chondrus crispus,yes,TRUE,FALSE,TRUE,both
1988,28,11,1,Fucus vesiculosus,yes,TRUE,FALSE,TRUE,both
1988,28,11,1,Mastocarpus stellatus,yes,TRUE,FALSE,TRUE,both
1988,28,11,1,Mytilus edulis,yes,TRUE,TRUE,TRUE,both
1988,28,11,1,Ulva intestinalis,yes,TRUE,FALSE,TRUE,both
1988,28,11,1,Ulva lactuca,yes,TRUE,FALSE,TRUE,both
1988,28,12,1,Ceramium virgatum,yes,TRUE,FALSE,TRUE,both
1988,28,12,1,Chondrus crispus,yes,TRUE,FALSE,TRUE,both
1988,28,12,1,Mastocarpus stellatus,yes,TRUE,FALSE,TRUE,both
1988,28,12,1,Modiolus modiolus,yes,TRUE,TRUE,TRUE,both
1988,28,12,1,Rhizoclonium tortuosum,yes,TRUE,FALSE,TRUE,both
1988,28,12,1,Ulva lactuca,yes,TRUE,FALSE,TRUE,both
1988,28,12,2,Chondrus crispus,yes,TRUE,FALSE,TRUE,both
1988,28,12,2,Cryptosula pallasiana,yes,TRUE,FALSE,TRUE,both
1988,28,12,2,Modiolus modiolus,yes,TRUE,TRUE,TRUE,both
1988,28,12,2,Rhizoclonium tortuosum,yes,TRUE,FALSE,TRUE,both
1988,28,12,2,Ulva intestinalis,yes,TRUE,FALSE,TRUE,both
1988,28,12,2,Ulva lactuca,yes,TRUE,FALSE,TRUE,both
1988,28,12,3,Chondrus crispus,yes,TRUE,FALSE,TRUE,both
1988,28,12,3,Cryptosula pallasiana,yes,TRUE,FALSE,TRUE,both
1988,28,12,3,Modiolus modiolus,yes,TRUE,TRUE,TRUE,both
1988,28,13,1,Chondrus crispus,yes,TRUE,FALSE,TRUE,both
1988,28,13,1,Corallina officinalis,yes,TRUE,FALSE,TRUE,both
1988,28,13,1,Cryptosula pallasiana,yes,TRUE,FALSE,TRUE,both
1988,28,13,1,Modiolus modiolus,yes,TRUE,TRUE,TRUE,both
1988,28,13,1,Rhizoclonium tortuosum,yes,TRUE,FALSE,TRUE,both
1988,28,13,1,Ulva intestinalis,yes,TRUE,FALSE,TRUE,both
1988,28,13,1,Ulva lactuca,yes,TRUE,FALSE,TRUE,both
1989,1,6,1,Ascophyllum nodosum,yes,TRUE,FALSE,TRUE,both
1989,1,6,1,Hildenbrandia rubra,yes,TRUE,FALSE,TRUE,both
1989,1,6,1,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1989,1,6,2,Ascophyllum nodosum,yes,TRUE,FALSE,TRUE,both
1989,1,6,2,Fucus spiralis,yes,TRUE,FALSE,TRUE,both
1989,1,6,2,Hildenbrandia rubra,yes,TRUE,FALSE,TRUE,both
1989,1,6,2,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1989,1,6,3,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1989,1,7,1,Ascophyllum nodosum,yes,TRUE,FALSE,TRUE,both
1989,1,7,1,Elachista fucicola,yes,TRUE,FALSE,TRUE,both
1989,1,7,1,Hildenbrandia rubra,yes,TRUE,FALSE,TRUE,both
1989,1,8,1,Ascophyllum nodosum,yes,TRUE,FALSE,TRUE,both
1989,1,8,1,Elachista fucicola,yes,TRUE,FALSE,TRUE,both
1989,1,8,1,Fucus vesiculosus,yes,TRUE,FALSE,TRUE,both
1989,1,8,1,Hildenbrandia rubra,yes,TRUE,FALSE,TRUE,both
1989,1,8,1,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1989,1,9,1,Ascophyllum nodosum,yes,TRUE,FALSE,TRUE,both
1989,1,9,1,Elachista fucicola,yes,TRUE,FALSE,TRUE,both
1989,1,9,1,Hildenbrandia rubra,yes,TRUE,FALSE,TRUE,both
1989,1,9,1,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1989,1,9,1,Ulva lactuca,yes,TRUE,FALSE,TRUE,both
1989,1,9,2,Ascophyllum nodosum,yes,TRUE,FALSE,TRUE,both
1989,1,9,2,Fucus vesiculosus,yes,TRUE,FALSE,TRUE,both
1989,1,9,2,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1989,1,9,3,Ascophyllum nodosum,yes,TRUE,FALSE,TRUE,both
1989,1,9,3,Fucus vesiculosus,yes,TRUE,FALSE,TRUE,both
1989,1,9,3,Hildenbrandia rubra,yes,TRUE,FALSE,TRUE,both
1989,1,9,3,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1989,1,9,3,Ulva lactuca,yes,TRUE,FALSE,TRUE,both
1989,1,10,1,Ascophyllum nodosum,yes,TRUE,FALSE,TRUE,both
1989,1,10,1,Elachista fucicola,yes,TRUE,FALSE,TRUE,both
1989,1,10,1,Hildenbrandia rubra,yes,TRUE,FALSE,TRUE,both
1989,1,10,1,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1989,1,10,1,Ulva lactuca,yes,TRUE,FALSE,TRUE,both
1989,1,11,1,Hildenbrandia rubra,yes,TRUE,FALSE,TRUE,both
1989,1,11,1,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1989,1,12,2,Hildenbrandia rubra,yes,TRUE,FALSE,TRUE,both
1989,1,12,2,Ulva lactuca,yes,TRUE,FALSE,TRUE,both
1989,1,12,3,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1989,1,13,1,Fucus vesiculosus,yes,TRUE,FALSE,TRUE,both
1989,1,13,1,Mastocarpus stellatus,yes,TRUE,FALSE,TRUE,both
1989,1,13,1,Rhizoclonium tortuosum,yes,TRUE,FALSE,TRUE,both
1989,1,13,1,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1989,2,5,1,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1989,2,6,1,Hildenbrandia rubra,yes,TRUE,FALSE,TRUE,both
1989,2,6,1,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1989,2,6,2,Hildenbrandia rubra,yes,TRUE,FALSE,TRUE,both
1989,2,6,2,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1989,2,6,3,Hildenbrandia rubra,yes,TRUE,FALSE,TRUE,both
1989,2,6,3,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1989,2,7,1,Ascophyllum nodosum,yes,TRUE,FALSE,TRUE,both
1989,2,7,1,Hildenbrandia rubra,yes,TRUE,FALSE,TRUE,both
1989,2,7,1,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1989,2,8,1,Hildenbrandia rubra,yes,TRUE,FALSE,TRUE,both
1989,2,8,1,Mytilus edulis,yes,TRUE,TRUE,TRUE,both
1989,2,8,1,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1989,2,9,1,Ascophyllum nodosum,yes,TRUE,FALSE,TRUE,both
1989,2,9,1,Fucus vesiculosus,yes,TRUE,FALSE,TRUE,both
1989,2,9,1,Hildenbrandia rubra,yes,TRUE,FALSE,TRUE,both
1989,2,9,1,Mastocarpus stellatus,yes,TRUE,FALSE,TRUE,both
1989,2,9,1,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1989,2,9,2,Ascophyllum nodosum,yes,TRUE,FALSE,TRUE,both
1989,2,9,2,Fucus vesiculosus,yes,TRUE,FALSE,TRUE,both
1989,2,9,2,Hildenbrandia rubra,yes,TRUE,FALSE,TRUE,both
1989,2,9,2,Mastocarpus stellatus,yes,TRUE,FALSE,TRUE,both
1989,2,9,2,Mytilus edulis,yes,TRUE,TRUE,TRUE,both
1989,2,9,2,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1989,2,9,3,Ascophyllum nodosum,yes,TRUE,FALSE,TRUE,both
1989,2,9,3,Fucus vesiculosus,yes,TRUE,FALSE,TRUE,both
1989,2,9,3,Hildenbrandia rubra,yes,TRUE,FALSE,TRUE,both
1989,2,9,3,Mastocarpus stellatus,yes,TRUE,FALSE,TRUE,both
1989,2,9,3,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1989,2,10,1,Ascophyllum nodosum,yes,TRUE,FALSE,TRUE,both
1989,2,10,1,Chondrus crispus,yes,TRUE,FALSE,TRUE,both
1989,2,10,1,Mastocarpus stellatus,yes,TRUE,FALSE,TRUE,both
1989,2,10,1,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1989,2,11,1,Chondrus crispus,yes,TRUE,FALSE,TRUE,both
1989,2,11,1,Leathesia marina,yes,TRUE,FALSE,TRUE,both
1989,2,11,1,Mastocarpus stellatus,yes,TRUE,FALSE,TRUE,both
1989,2,11,1,Modiolus modiolus,yes,TRUE,TRUE,TRUE,both
1989,2,11,1,Mytilus edulis,yes,TRUE,TRUE,TRUE,both
1989,2,11,1,Ulva intestinalis,yes,TRUE,FALSE,TRUE,both
1989,2,12,1,Chondrus crispus,yes,TRUE,FALSE,TRUE,both
1989,2,12,1,Leathesia marina,yes,TRUE,FALSE,TRUE,both
1989,2,12,1,Mastocarpus stellatus,yes,TRUE,FALSE,TRUE,both
1989,2,12,1,Mytilus edulis,yes,TRUE,TRUE,TRUE,both
1989,2,12,1,Ulva intestinalis,yes,TRUE,FALSE,TRUE,both
1989,2,12,2,Chondrus crispus,yes,TRUE,FALSE,TRUE,both
1989,2,12,2,Corallina officinalis,yes,TRUE,FALSE,TRUE,both
1989,2,12,2,Leathesia marina,yes,TRUE,FALSE,TRUE,both
1989,2,12,2,Mastocarpus stellatus,yes,TRUE,FALSE,TRUE,both
1989,2,12,2,Modiolus modiolus,yes,TRUE,TRUE,TRUE,both
1989,2,12,2,Ulva intestinalis,yes,TRUE,FALSE,TRUE,both
1989,2,12,3,Chondrus crispus,yes,TRUE,FALSE,TRUE,both
1989,2,12,3,Codium fragile,yes,TRUE,FALSE,TRUE,both
1989,2,12,3,Leathesia marina,yes,TRUE,FALSE,TRUE,both
1989,2,12,3,Mastocarpus stellatus,yes,TRUE,FALSE,TRUE,both
1989,2,12,3,Modiolus modiolus,yes,TRUE,TRUE,TRUE,both
1989,2,12,3,Ulva intestinalis,yes,TRUE,FALSE,TRUE,both
1989,2,13,1,Ceramium virgatum,yes,TRUE,FALSE,TRUE,both
1989,2,13,1,Chondrus crispus,yes,TRUE,FALSE,TRUE,both
1989,2,13,1,Corallina officinalis,yes,TRUE,FALSE,TRUE,both
1989,2,13,1,Leathesia marina,yes,TRUE,FALSE,TRUE,both
1989,2,13,1,Mastocarpus stellatus,yes,TRUE,FALSE,TRUE,both
1989,5,7,1,Ascophyllum nodosum,yes,TRUE,FALSE,TRUE,both
1989,5,7,1,Chondrus crispus,yes,TRUE,FALSE,TRUE,both
1989,5,7,1,Hildenbrandia rubra,yes,TRUE,FALSE,TRUE,both
1989,5,7,1,Mytilus edulis,yes,TRUE,TRUE,TRUE,both
1989,5,7,1,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1989,5,8,1,Ascophyllum nodosum,yes,TRUE,FALSE,TRUE,both
1989,5,8,1,Chondrus crispus,yes,TRUE,FALSE,TRUE,both
1989,5,8,1,Hildenbrandia rubra,yes,TRUE,FALSE,TRUE,both
1989,5,8,1,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1989,5,9,1,Ascophyllum nodosum,yes,TRUE,FALSE,TRUE,both
1989,5,9,1,Chondrus crispus,yes,TRUE,FALSE,TRUE,both
1989,5,9,1,Fucus vesiculosus,yes,TRUE,FALSE,TRUE,both
1989,5,9,1,Hildenbrandia rubra,yes,TRUE,FALSE,TRUE,both
1989,5,9,1,Mytilus edulis,yes,TRUE,TRUE,TRUE,both
1989,5,9,1,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1989,5,9,2,Ascophyllum nodosum,yes,TRUE,FALSE,TRUE,both
1989,5,9,2,Chondrus crispus,yes,TRUE,FALSE,TRUE,both
1989,5,9,2,Hildenbrandia rubra,yes,TRUE,FALSE,TRUE,both
1989,5,9,2,Mytilus edulis,yes,TRUE,TRUE,TRUE,both
1989,5,9,2,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1989,5,9,3,Ascophyllum nodosum,yes,TRUE,FALSE,TRUE,both
1989,5,9,3,Chondrus crispus,yes,TRUE,FALSE,TRUE,both
1989,5,9,3,Hildenbrandia rubra,yes,TRUE,FALSE,TRUE,both
1989,5,9,3,Mastocarpus stellatus,yes,TRUE,FALSE,TRUE,both
1989,5,9,3,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1989,5,9,3,Ulva lactuca,yes,TRUE,FALSE,TRUE,both
1989,5,10,1,Ascophyllum nodosum,yes,TRUE,FALSE,TRUE,both
1989,5,10,1,Chondrus crispus,yes,TRUE,FALSE,TRUE,both
1989,5,10,1,Cryptosula pallasiana,yes,TRUE,FALSE,TRUE,both
1989,5,10,1,Hildenbrandia rubra,yes,TRUE,FALSE,TRUE,both
1989,5,10,1,Mastocarpus stellatus,yes,TRUE,FALSE,TRUE,both
1989,5,10,1,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1989,5,11,1,Chondrus crispus,yes,TRUE,FALSE,TRUE,both
1989,5,11,1,Cryptosula pallasiana,yes,TRUE,FALSE,TRUE,both
1989,5,11,1,Mastocarpus stellatus,yes,TRUE,FALSE,TRUE,both
1989,5,11,1,Modiolus modiolus,yes,TRUE,TRUE,TRUE,both
1989,5,12,1,Chondrus crispus,yes,TRUE,FALSE,TRUE,both
1989,5,12,1,Codium fragile,yes,TRUE,FALSE,TRUE,both
1989,5,12,1,Corallina officinalis,yes,TRUE,FALSE,TRUE,both
1989,5,12,1,Cryptosula pallasiana,yes,TRUE,FALSE,TRUE,both
1989,5,12,1,Mastocarpus stellatus,yes,TRUE,FALSE,TRUE,both
1989,5,12,1,Modiolus modiolus,yes,TRUE,TRUE,TRUE,both
1989,5,12,2,Chondrus crispus,yes,TRUE,FALSE,TRUE,both
1989,5,12,2,Mastocarpus stellatus,yes,TRUE,FALSE,TRUE,both
1989,5,12,2,Modiolus modiolus,yes,TRUE,TRUE,TRUE,both
1989,5,12,3,Chondrus crispus,yes,TRUE,FALSE,TRUE,both
1989,5,12,3,Codium fragile,yes,TRUE,FALSE,TRUE,both
1989,5,12,3,Corallina officinalis,yes,TRUE,FALSE,TRUE,both
1989,5,12,3,Cryptosula pallasiana,yes,TRUE,FALSE,TRUE,both
1989,5,12,3,Modiolus modiolus,yes,TRUE,TRUE,TRUE,both
1989,5,12,3,Ulva lactuca,yes,TRUE,FALSE,TRUE,both
1989,5,13,1,Chondrus crispus,yes,TRUE,FALSE,TRUE,both
1989,5,13,1,Corallina officinalis,yes,TRUE,FALSE,TRUE,both
1989,5,13,1,Modiolus modiolus,yes,TRUE,TRUE,TRUE,both
1989,7,3,1,Prasiola stipitata,yes,TRUE,FALSE,TRUE,both
1989,7,4,1,Prasiola stipitata,yes,TRUE,FALSE,TRUE,both
1989,7,5,1,Hildenbrandia rubra,yes,TRUE,FALSE,TRUE,both
1989,7,5,1,Prasiola stipitata,yes,TRUE,FALSE,TRUE,both
1989,7,6,1,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1989,7,6,2,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1989,7,6,3,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1989,7,7,1,Ascophyllum nodosum,yes,TRUE,FALSE,TRUE,both
1989,7,7,1,Fucus distichus,yes,TRUE,FALSE,TRUE,both
1989,7,7,1,Hildenbrandia rubra,yes,TRUE,FALSE,TRUE,both
1989,7,7,1,Modiolus modiolus,yes,TRUE,TRUE,TRUE,both
1989,7,7,1,Mytilus edulis,yes,TRUE,TRUE,TRUE,both
1989,7,7,1,Rhizoclonium tortuosum,yes,TRUE,FALSE,TRUE,both
1989,7,7,1,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1989,7,8,1,Ascophyllum nodosum,yes,TRUE,FALSE,TRUE,both
1989,7,8,1,Elachista fucicola,yes,TRUE,FALSE,TRUE,both
1989,7,8,1,Fucus distichus,yes,TRUE,FALSE,TRUE,both
1989,7,8,1,Fucus vesiculosus,yes,TRUE,FALSE,TRUE,both
1989,7,8,1,Hildenbrandia rubra,yes,TRUE,FALSE,TRUE,both
1989,7,8,1,Mastocarpus stellatus,yes,TRUE,FALSE,TRUE,both
1989,7,8,1,Mytilus edulis,yes,TRUE,TRUE,TRUE,both
1989,7,8,1,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1989,7,8,1,Ulva lactuca,yes,TRUE,FALSE,TRUE,both
1989,7,9,1,Ascophyllum nodosum,yes,TRUE,FALSE,TRUE,both
1989,7,9,1,Elachista fucicola,yes,TRUE,FALSE,TRUE,both
1989,7,9,1,Fucus spiralis,yes,TRUE,FALSE,TRUE,both
1989,7,9,1,Hildenbrandia rubra,yes,TRUE,FALSE,TRUE,both
1989,7,9,1,Mastocarpus stellatus,yes,TRUE,FALSE,TRUE,both
1989,7,9,1,Mytilus edulis,yes,TRUE,TRUE,TRUE,both
1989,7,9,1,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1989,7,9,1,Ulva lactuca,yes,TRUE,FALSE,TRUE,both
1989,7,9,2,Ascophyllum nodosum,yes,TRUE,FALSE,TRUE,both
1989,7,9,2,Elachista fucicola,yes,TRUE,FALSE,TRUE,both
1989,7,9,2,Fucus spiralis,yes,TRUE,FALSE,TRUE,both
1989,7,9,2,Fucus vesiculosus,yes,TRUE,FALSE,TRUE,both
1989,7,9,2,Hildenbrandia rubra,yes,TRUE,FALSE,TRUE,both
1989,7,9,2,Mytilus edulis,yes,TRUE,TRUE,TRUE,both
1989,7,9,2,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1989,7,9,2,Ulva lactuca,yes,TRUE,FALSE,TRUE,both
1989,7,9,3,Ascophyllum nodosum,yes,TRUE,FALSE,TRUE,both
1989,7,9,3,Elachista fucicola,yes,TRUE,FALSE,TRUE,both
1989,7,9,3,Fucus spiralis,yes,TRUE,FALSE,TRUE,both
1989,7,9,3,Hildenbrandia rubra,yes,TRUE,FALSE,TRUE,both
1989,7,9,3,Mytilus edulis,yes,TRUE,TRUE,TRUE,both
1989,7,9,3,Semibalanus balanoides,yes,TRUE,TRUE,TRUE,both
1989,7,10,1,Ascophyllum nodosum,yes,TRUE,FALSE,TRUE,both
1989,7,10,1,Elachista fucicola,yes,TRUE,FALSE,TRUE,both
1989,7,10,1,Fucus spiralis,yes,TRUE,FALSE,TRUE,both
